"stnm","stlon","stlat","Rhyp","Rrup","Repi","siteClass","AVS30","AVS20","Ts","sigma","valid","event.num","mag","eq.type","depth","resids","model","pred.type","pred","obs"
"OSKH01",135.2836,34.3977,298.874129,284.349,298.092851,"soft-soil",500,500,4.4,0.276,1,20091105075.74,6.2,"intra-plate",23.3,-0.183443890743786,"1995MY","PGA1",3.037727,1.927455
"FKSH10",140.093,37.1616,301.257858,296.588,300.237596,"rock",487,401,0.106667,0.276,1,20091105075.74,6.2,"intra-plate",23.3,0.0515374136656113,"1995MY","PGA1",1.912594,2.046598
"WKYH04",135.5454,33.5559,305.309715,294.012,304.572806,"rock",549,397,0.132231,0.276,1,20091105075.74,6.2,"intra-plate",23.3,-0.742142767737985,"1995MY","PGA1",1.945901,0.31115
"ISKH03",137.2436,37.3458,306.649053,292.12,305.715247,"hard-soil",310,255,0.376727,0.276,1,20091105075.74,6.2,"intra-plate",23.3,-0.284294635789967,"1995MY","PGA1",2.396894,1.077818
"NIGH09",139.1279,37.5386,311.604878,302.444,310.629352,"rock",462,399,0.153333,0.276,1,20091105075.74,6.2,"intra-plate",23.3,-0.26446806253221,"1995MY","PGA1",1.839495,0.850381
"ISKH04",136.7176,37.1902,312.281243,297.024,311.384021,"medium-soil",443,440,0.430545,0.276,1,20091105075.74,6.2,"intra-plate",23.3,0.204829364215789,"1995MY","PGA1",2.456727,3.524769
"HYGH09",135.0844,34.9082,313.330848,297.661,312.570194,"hard-soil",364,292,0.287614,0.276,1,20091105075.74,6.2,"intra-plate",23.3,0.0136969116083466,"1995MY","PGA1",2.309454,2.122408
"KYTH02",135.2496,35.7101,313.777335,297.406,312.981154,"rock",518,450,0.101818,0.276,1,20091105075.74,6.2,"intra-plate",23.3,0.108265402284707,"1995MY","PGA1",1.902167,2.381379
"WKYH01",135.2122,33.9804,315.915079,302.701,315.194602,"rock",462,351,0.196189,0.276,1,20091105075.74,6.2,"intra-plate",23.3,-0.591055005377455,"1995MY","PGA1",1.836368,0.456052
"FKSH08",140.2144,37.2822,318.160343,313.586,317.186666,"rock",562,473,0.115556,0.276,1,20091105075.74,6.2,"intra-plate",23.3,-0.260332430875089,"1995MY","PGA1",1.709789,0.810843
"NIGH06",139.0676,37.6527,323.12148,313.632,322.178013,"hard-soil",336,264,0.248889,0.276,1,20091105075.74,6.2,"intra-plate",23.3,0.207727380506101,"1995MY","PGA1",2.078799,3.112196
"ISKH01",137.2844,37.5266,324.029048,309.695,323.137501,"soft-soil",344,319,0.874797,0.276,1,20091105075.74,6.2,"intra-plate",23.3,-0.229201111036371,"1995MY","PGA1",2.564295,1.448576
"NIGH07",139.261,37.6658,327.744649,318.91,326.809218,"rock",528,403,0.148571,0.276,1,20091105075.74,6.2,"intra-plate",23.3,-0.550937705463494,"1995MY","PGA1",1.651827,0.424737
"FKSH12",140.5703,37.2169,328.997204,325.783,328.049087,"hard-soil",448,357,0.244,0.276,1,20091105075.74,6.2,"intra-plate",23.3,0.116926090092517,"1995MY","PGA1",1.922238,2.265032
"NIGH08",139.4648,37.6708,332.594556,324.462,331.667603,"soft-soil",326,304,1.343415,0.276,1,20091105075.74,6.2,"intra-plate",23.3,-0.235730794213207,"1995MY","PGA1",2.330633,1.33791
"FKSH03",139.7533,37.6078,333.734949,326.719,332.806379,"soft-soil",349,302,0.887944,0.276,1,20091105075.74,6.2,"intra-plate",23.3,-0.425295992123427,"1995MY","PGA1",2.297276,0.727034
"FKSH09",140.4264,37.353,334.496451,330.458,333.562616,"rock",584,433,0.16381,0.276,1,20091105075.74,6.2,"intra-plate",23.3,-0.660796895022601,"1995MY","PGA1",1.534218,0.323169
"FKSH18",140.538,37.4894,352.528892,348.465,351.63562,"hard-soil",307,251,0.390649,0.276,1,20091105075.74,6.2,"intra-plate",23.3,-0.270590319768061,"1995MY","PGA1",1.666918,0.74081
"FKSH19",140.7227,37.4703,359.717338,356.287,358.838326,"hard-soil",338,255,0.313725,0.276,1,20091105075.74,6.2,"intra-plate",23.3,-0.141398514005251,"1995MY","PGA1",1.588582,1.131183
"FKSH17",140.5974,37.6636,371.703862,367.357,370.849771,"rock",543,434,0.133333,0.276,1,20091105075.74,6.2,"intra-plate",23.3,-0.332281049170144,"1995MY","PGA1",1.221183,0.535562
"FKSH16",140.3766,37.7643,371.881093,366.606,371.029047,"rock",531,462,0.088889,0.276,1,20091105075.74,6.2,"intra-plate",23.3,-0.493115670639795,"1995MY","PGA1",1.226735,0.339591
"YMTH07",140.0278,37.896,372.22329,365.583,371.375456,"hard-soil",371,312,0.242956,0.276,1,20091105075.74,6.2,"intra-plate",23.3,-0.413886366602719,"1995MY","PGA1",1.501196,0.539585
"YMTH05",139.8017,37.9883,374.902588,367.403,374.062777,"rock",533,498,0.044444,0.276,1,20091105075.74,6.2,"intra-plate",23.3,-0.602988379580641,"1995MY","PGA1",1.220843,0.291824
"FKSH20",140.9871,37.4911,375.309898,372.129,374.460937,"medium-soil",350,350,0.589714,0.276,1,20091105075.74,6.2,"intra-plate",23.3,0.333533430509248,"1995MY","PGA1",1.528635,2.704966
"TKSH04",134.5337,33.9902,375.753916,362.276,375.162668,"hard-soil",475,361,0.2,0.276,1,20091105075.74,6.2,"intra-plate",23.3,-0.576854216708967,"1995MY","PGA1",1.531602,0.395337
"NIGH04",139.5428,38.1313,383.640801,375.166,382.82112,"soft-soil",392,359,0.683254,0.276,1,20091105075.74,6.2,"intra-plate",23.3,-0.271382344297654,"1995MY","PGA1",1.703729,0.820257
"TKSH01",134.4994,33.7751,385.511408,372.615,384.942962,"hard-soil",490,365,0.207543,0.276,1,20091105075.74,6.2,"intra-plate",23.3,-0.681015595347068,"1995MY","PGA1",1.438921,0.291372
"TTRH05",134.3426,35.5729,389.119761,373.156,388.500973,"rock",479,366,0.19224,0.276,1,20091105075.74,6.2,"intra-plate",23.3,-0.494367177121597,"1995MY","PGA1",1.17931,0.368531
"KGWH04",134.3043,34.2264,390.723105,376.653,390.151566,"hard-soil",407,299,0.232804,0.276,1,20091105075.74,6.2,"intra-plate",23.3,-0.680337266596644,"1995MY","PGA1",1.404563,0.286128
"TTRH06",134.1988,35.3946,398.457426,382.664,397.861715,"rock",586,511,0.098537,0.276,1,20091105075.74,6.2,"intra-plate",23.3,-0.227489557850618,"1995MY","PGA1",1.114318,0.656565
"NIGH02",139.5486,38.2799,399.727813,391.106,398.936524,"medium-soil",359,342,0.55697,0.276,1,20091105075.74,6.2,"intra-plate",23.3,-0.233843555965724,"1995MY","PGA1",1.365765,0.728578
"OKYH11",134.1162,35.0732,402.251048,386.79,401.672785,"rock",531,410,0.142857,0.276,1,20091105075.74,6.2,"intra-plate",23.3,-0.331961855124603,"1995MY","PGA1",1.087452,0.399375
"MYGH09",140.6027,38.0091,405.154158,400.005,404.360287,"medium-soil",358,315,0.400272,0.276,1,20091105075.74,6.2,"intra-plate",23.3,-0.261008030002079,"1995MY","PGA1",1.296553,0.635198
"MYGH10",140.8924,37.9411,411.495965,407.309,410.71052,"soft-soil",347,329,0.928685,0.276,1,20091105075.74,6.2,"intra-plate",23.3,-0.127850994332781,"1995MY","PGA1",1.410633,0.938752
"TKSH02",134.0918,34.0112,414.74987,401.186,414.222204,"hard-soil",349,266,0.273763,0.276,1,20091105075.74,6.2,"intra-plate",23.3,-0.40087922255768,"1995MY","PGA1",1.215652,0.473882
"YMTH14",139.9916,38.386,421.974112,414.454,421.212994,"medium-soil",310,261,0.514,0.276,1,20091105075.74,6.2,"intra-plate",23.3,-0.193090724520984,"1995MY","PGA1",1.192814,0.748214
"YMTH13",139.7606,38.4704,424.886549,416.639,424.132666,"rock",576,490,0.091429,0.276,1,20091105075.74,6.2,"intra-plate",23.3,-0.69140816197496,"1995MY","PGA1",0.914414,0.173221
"OKYH03",133.789,34.7783,431.589229,416.662,431.06505,"hard-soil",307,219,0.364731,0.276,1,20091105075.74,6.2,"intra-plate",23.3,-0.603891323187716,"1995MY","PGA1",1.111951,0.240406
"TKSH06",133.8933,33.9997,432.874334,419.345,432.372795,"rock",469,423,0.095544,0.276,1,20091105075.74,6.2,"intra-plate",23.3,-0.587862155474185,"1995MY","PGA1",0.900398,0.225398
"YMTH01",140.3805,38.3841,434.05073,427.581,433.303547,"soft-soil",327,300,0.729697,0.276,1,20091105075.74,6.2,"intra-plate",23.3,-0.552569225259666,"1995MY","PGA1",1.2564,0.344592
"OKYH04",133.6861,34.6429,441.631568,426.949,441.125087,"hard-soil",360,263,0.265364,0.276,1,20091105075.74,6.2,"intra-plate",23.3,-0.726491890705469,"1995MY","PGA1",1.04877,0.184251
"OKYH09",133.6765,35.1809,442.975557,427.638,442.455233,"rock",511,386,0.175,0.276,1,20091105075.74,6.2,"intra-plate",23.3,-0.359800522381449,"1995MY","PGA1",0.85899,0.326028
"YMTH12",140.0055,38.6357,448.615459,440.813,447.892588,"medium-soil",366,338,0.454315,0.276,1,20091105075.74,6.2,"intra-plate",23.3,-0.303120631182858,"1995MY","PGA1",1.027633,0.472788
"OKYH06",133.5283,34.6756,455.854235,441.194,455.365388,"rock",549,488,0.086486,0.276,1,20091105075.74,6.2,"intra-plate",23.3,-0.443239622993656,"1995MY","PGA1",0.796002,0.258422
"HRSH05",133.4179,34.5566,466.808496,452.374,466.336265,"hard-soil",370,350,0.342857,0.276,1,20091105075.74,6.2,"intra-plate",23.3,-0.573347762536966,"1995MY","PGA1",0.909802,0.233527
"MYGH05",140.7804,38.5793,468.396629,462.617,467.692264,"soft-soil",305,283,0.885214,0.276,1,20091105075.74,6.2,"intra-plate",23.3,-0.30147506709046,"1995MY","PGA1",1.033887,0.477279
"TTRH02",133.3909,35.2313,469.304132,454.087,468.816419,"medium-soil",310,253,0.472549,0.276,1,20091105075.74,6.2,"intra-plate",23.3,-0.265165347378859,"1995MY","PGA1",0.954638,0.461593
"HRSH04",133.3493,34.3785,475.045616,460.922,474.58753,"hard-soil",447,333,0.228571,0.276,1,20091105075.74,6.2,"intra-plate",23.3,-0.664451522890118,"1995MY","PGA1",0.867976,0.162539
"MYGH06",141.071,38.5907,481.367413,476.263,480.6768,"rock",593,554,0.04,0.276,1,20091105075.74,6.2,"intra-plate",23.3,-0.343087819693239,"1995MY","PGA1",0.656444,0.269835
"SMNH01",133.2604,35.2963,481.740011,466.55,481.265281,"hard-soil",464,368,0.231724,0.276,1,20091105075.74,6.2,"intra-plate",23.3,-0.498494444383722,"1995MY","PGA1",0.841652,0.20159
"YMTH08",140.0333,38.9701,484.716073,476.608,484.038257,"hard-soil",320,272,0.361525,0.276,1,20091105075.74,6.2,"intra-plate",23.3,-0.397563031097199,"1995MY","PGA1",0.796868,0.28057
"SMNH02",133.0856,35.2235,496.921185,481.896,496.465595,"rock",502,421,0.145455,0.276,1,20091105075.74,6.2,"intra-plate",23.3,-0.361874293106655,"1995MY","PGA1",0.636765,0.256952
"SMNH15",133.0226,35.5232,506.030146,490.843,505.576108,"hard-soil",386,307,0.276,0.276,1,20091105075.74,6.2,"intra-plate",23.3,-0.441985670563227,"1995MY","PGA1",0.738085,0.254016
"HRSH09",132.9524,34.7016,508.363903,493.963,507.933832,"rock",495,409,0.12,0.276,1,20091105075.74,6.2,"intra-plate",23.3,-0.596873108335104,"1995MY","PGA1",0.596845,0.1244
"AKTH03",140.1283,39.2223,513.863568,505.715,513.216785,"medium-soil",320,277,0.583426,0.276,1,20091105075.74,6.2,"intra-plate",23.3,-0.418503780038247,"1995MY","PGA1",0.722317,0.240123
"IWTH26",141.0013,38.969,515.626641,509.722,514.97424,"hard-soil",371,320,0.367843,0.276,1,20091105075.74,6.2,"intra-plate",23.3,-0.497563629772703,"1995MY","PGA1",0.667621,0.207809
"SMNH12",132.8558,35.1634,517.376075,502.548,516.94346,"rock",590,447,0.133333,0.276,1,20091105075.74,6.2,"intra-plate",23.3,-0.360933149882485,"1995MY","PGA1",0.570186,0.191883
"HRSH18",132.7923,34.4572,524.947246,510.959,524.539152,"hard-soil",402,315,0.253485,0.276,1,20091105075.74,6.2,"intra-plate",23.3,-0.548338421175141,"1995MY","PGA1",0.663279,0.14795
"SMNH03",132.7223,35.2243,529.894055,515.104,529.472139,"rock",434,361,0.188462,0.276,1,20091105075.74,6.2,"intra-plate",23.3,-0.0570447979593113,"1995MY","PGA1",0.533603,0.464667
"IWTH24",141.0118,39.1979,538.865817,532.644,538.236305,"soft-soil",486,447,0.722678,0.276,1,20091105075.74,6.2,"intra-plate",23.3,-0.282556605084405,"1995MY","PGA1",0.711899,0.369327
"HRSH07",132.6411,34.2883,540.888321,527.22,540.498477,"hard-soil",461,479,0.345149,0.276,1,20091105075.74,6.2,"intra-plate",23.3,-0.43143535862954,"1995MY","PGA1",0.60908,0.219101
"AKTH16",140.3481,39.545,553.675396,545.675,553.064892,"soft-soil",375,346,0.613675,0.276,1,20091105075.74,6.2,"intra-plate",23.3,-0.474986731745821,"1995MY","PGA1",0.665514,0.217405
"IWTH16",140.9465,39.6436,581.752925,574.826,581.161546,"rock",534,502,0.173626,0.276,1,20091105075.74,6.2,"intra-plate",23.3,-0.237014213918848,"1995MY","PGA1",0.392263,0.185485
"IWTH15",141.0929,39.6148,583.803444,577.194,583.212703,"soft-soil",337,300,0.96,0.276,1,20091105075.74,6.2,"intra-plate",23.3,-0.384799053229352,"1995MY","PGA1",0.566737,0.220179
"YMGH09",131.6681,34.6257,626.267154,612.794,625.935563,"hard-soil",303,246,0.386211,0.276,1,20091105075.74,6.2,"intra-plate",23.3,-0.333123840505218,"1995MY","PGA1",0.394571,0.143335
"YMGH02",131.1434,34.1111,680.218665,667.743,679.929159,"hard-soil",398,286,0.211921,0.276,1,20091105075.74,6.2,"intra-plate",23.3,-0.375629617342204,"1995MY","PGA1",0.301789,0.095938
"MYG012",141.0193,38.3175,104.213582,104.213582,96.2189,"rock",430,363,0.156303,0.276,1,20101417084.18,6.5,"inter-plate",39.8,0.753641782663056,"1995MY","PGA1",16.117071,73.592031
"MYG016",140.621,38.0085,116.958004,116.958004,109.956949,"hard-soil",444,375,0.282344,0.276,1,20101417084.18,6.5,"inter-plate",39.8,0.472858215902075,"1995MY","PGA1",16.742817,41.238995
"FKS016",140.1914,37.1228,163.527542,163.527542,158.686037,"hard-soil",302,250,0.391762,0.276,1,20101417084.18,6.5,"inter-plate",39.8,0.713879027199847,"1995MY","PGA1",10.261419,52.961127
"TCG006",140.1297,36.7639,187.99187,187.99187,183.822893,"rock",487,413,0.134737,0.276,1,20101417084.18,6.5,"inter-plate",39.8,0.586994234378935,"1995MY","PGA1",6.767537,25.161581
"IBR006",140.4528,36.369,197.243102,197.243102,193.286341,"hard-soil",393,331,0.214417,0.276,1,20101417084.18,6.5,"inter-plate",39.8,0.479666905939396,"1995MY","PGA1",7.607573,22.369671
"IBR008",139.9828,36.3062,230.137387,230.137387,226.774852,"rock",557,476,0.088,0.276,1,20101417084.18,6.5,"inter-plate",39.8,0.505126579025003,"1995MY","PGA1",4.807209,13.787387
"FKS029",139.3801,37.0159,233.129518,233.129518,229.792134,"rock",454,385,0.16092,0.276,1,20101417084.18,6.5,"inter-plate",39.8,-0.201697080853307,"1995MY","PGA1",4.698662,2.540719
"TCG004",139.4204,36.8061,239.043935,239.043935,235.80016,"hard-soil",452,383,0.280026,0.276,1,20101417084.18,6.5,"inter-plate",39.8,-0.109912438165656,"1995MY","PGA1",5.464834,3.643199
"CHB005",140.83,35.7358,240.836182,240.836182,237.627193,"hard-soil",505,430,0.254278,0.276,1,20101417084.18,6.5,"inter-plate",39.8,0.0362993799580021,"1995MY","PGA1",5.392028,5.127487
"TCG012",139.8047,36.2859,243.124779,243.124779,239.951102,"hard-soil",379,318,0.322957,0.276,1,20101417084.18,6.5,"inter-plate",39.8,0.41049629309961,"1995MY","PGA1",5.300894,13.135119
"TCG010",139.4376,36.6347,246.634333,246.634333,243.500001,"rock",540,461,0.149865,0.276,1,20101417084.18,6.5,"inter-plate",39.8,0.157091978826127,"1995MY","PGA1",4.24689,5.687219
"NIG020",138.962,37.2332,261.38048,261.38048,258.409855,"hard-soil",354,296,0.338966,0.276,1,20101417084.18,6.5,"inter-plate",39.8,-0.289121146725438,"1995MY","PGA1",4.641058,2.183383
"GNM009",139.3251,36.4106,268.174702,268.174702,265.308833,"hard-soil",414,349,0.29666,0.276,1,20101417084.18,6.5,"inter-plate",39.8,0.381578974879983,"1995MY","PGA1",4.422712,10.298585
"NIG019",138.8121,37.3043,272.632576,272.632576,269.786723,"hard-soil",395,332,0.312805,0.276,1,20101417084.18,6.5,"inter-plate",39.8,-0.420503199004029,"1995MY","PGA1",4.286564,1.583182
"GNM003",139.0784,36.6578,273.299201,273.299201,270.48308,"hard-soil",395,333,0.310319,0.276,1,20101417084.18,6.5,"inter-plate",39.8,0.156088556905255,"1995MY","PGA1",4.266667,5.855548
"GNM002",138.9695,36.7819,276.255596,276.255596,273.467221,"rock",465,394,0.122909,0.276,1,20101417084.18,6.5,"inter-plate",39.8,0.0572424638900791,"1995MY","PGA1",3.436836,2.876681
"CHB018",140.3222,35.1577,317.155709,317.155709,314.761401,"hard-soil",343,286,0.247977,0.276,1,20101417084.18,6.5,"inter-plate",39.8,-0.307726072533425,"1995MY","PGA1",3.179078,1.411065
"KNG008",139.3265,35.5751,328.617239,328.617239,326.314839,"hard-soil",330,275,0.35939,0.276,1,20101417084.18,6.5,"inter-plate",39.8,0.23600012221269,"1995MY","PGA1",2.953785,4.509684
"KNG005",139.5462,35.3192,337.790726,337.790726,335.555775,"rock",440,372,0.169749,0.276,1,20101417084.18,6.5,"inter-plate",39.8,-0.0831222273987666,"1995MY","PGA1",2.291984,1.802097
"NGN010",138.4357,36.3281,340.687352,340.687352,338.459122,"hard-soil",361,302,0.224946,0.276,1,20101417084.18,6.5,"inter-plate",39.8,-0.259115823877306,"1995MY","PGA1",2.737362,1.260139
"AOM029",140.2965,40.5758,345.213181,345.213181,342.818213,"hard-soil",461,391,0.273971,0.276,1,20101417084.18,6.5,"inter-plate",39.8,-0.249677445099239,"1995MY","PGA1",2.661238,1.491027
"NGN014",138.4844,36.0956,349.852309,349.852309,347.690223,"hard-soil",314,261,0.294689,0.276,1,20101417084.18,6.5,"inter-plate",39.8,-0.0296047394151921,"1995MY","PGA1",2.585865,1.932921
"KNG012",139.2048,35.3794,352.007726,352.007726,349.869012,"rock",475,403,0.115622,0.276,1,20101417084.18,6.5,"inter-plate",39.8,0.0766605326997392,"1995MY","PGA1",2.098141,2.426333
"YMN003",138.813,35.4648,369.625209,369.625209,367.594301,"rock",432,365,0.154083,0.276,1,20101417084.18,6.5,"inter-plate",39.8,0.323921095819658,"1995MY","PGA1",1.88476,3.247841
"SZO010",138.9349,35.3091,374.12152,374.12152,372.117907,"rock",423,357,0.13986,0.276,1,20101417084.18,6.5,"inter-plate",39.8,0.368720057297024,"1995MY","PGA1",1.834553,4.061818
"NGN020",137.9532,35.8282,405.890311,405.890311,404.046555,"rock",591,506,0.094737,0.276,1,20101417084.18,6.5,"inter-plate",39.8,-0.0434334490043845,"1995MY","PGA1",1.521904,1.174484
"AOM002",140.8132,41.328,411.387316,411.387316,409.347553,"hard-soil",374,314,0.24459,0.276,1,20101417084.18,6.5,"inter-plate",39.8,-0.083136570435741,"1995MY","PGA1",1.793203,1.449136
"NGN021",137.9341,35.7304,413.22672,413.22672,411.419214,"rock",562,480,0.121529,0.276,1,20101417084.18,6.5,"inter-plate",39.8,0.00647853998750678,"1995MY","PGA1",1.458959,1.28389
"HKD105",142.0543,42.4825,530.376289,530.376289,528.75161,"rock",375,314,0.165079,0.276,1,20101417084.18,6.5,"inter-plate",39.8,0.271125545116453,"1995MY","PGA1",0.770818,1.434918
"HKD095",143.2137,42.9311,591.696017,591.696017,590.216481,"hard-soil",333,277,0.263492,0.276,1,20101417084.18,6.5,"inter-plate",39.8,0.564577635828119,"1995MY","PGA1",0.685705,2.410033
"FKSH20",140.9871,37.4911,87.362899,87.362899,77.787391,"medium-soil",350,350,0.589714,0.276,1,20101417084.18,6.5,"inter-plate",39.8,0.680766901509487,"1995MY","PGA1",26.190777,113.29259
"MYGH10",140.8924,37.9411,93.867134,93.867134,84.97015,"soft-soil",347,329,0.928685,0.276,1,20101417084.18,6.5,"inter-plate",39.8,0.659221456862708,"1995MY","PGA1",27.076702,109.003285
"FKSH19",140.7227,37.4703,108.284794,108.284794,100.74118,"hard-soil",338,255,0.313725,0.276,1,20101417084.18,6.5,"inter-plate",39.8,0.740439732014553,"1995MY","PGA1",18.611459,100.966275
"FKSH17",140.5974,37.6636,114.950166,114.950166,107.860288,"rock",543,434,0.133333,0.276,1,20101417084.18,6.5,"inter-plate",39.8,0.656691805710114,"1995MY","PGA1",14.100683,51.624609
"MYGH09",140.6027,38.0091,118.4264,118.4264,111.518752,"medium-soil",358,315,0.400272,0.276,1,20101417084.18,6.5,"inter-plate",39.8,0.307907609246863,"1995MY","PGA1",17.429922,32.459231
"FKSH18",140.538,37.4894,122.582438,122.582438,115.982765,"hard-soil",307,251,0.390649,0.276,1,20101417084.18,6.5,"inter-plate",39.8,0.681126612415615,"1995MY","PGA1",15.679458,72.467767
"MYGH06",141.071,38.5907,123.089959,123.089959,116.366577,"rock",593,554,0.04,0.276,1,20101417084.18,6.5,"inter-plate",39.8,0.252432180343384,"1995MY","PGA1",12.817574,18.610436
"FKSH12",140.5703,37.2169,130.066513,130.066513,123.891624,"hard-soil",448,357,0.244,0.276,1,20101417084.18,6.5,"inter-plate",39.8,0.652626450600348,"1995MY","PGA1",14.415069,63.461777
"FKSH16",140.3766,37.7643,133.183173,133.183173,127.117743,"rock",531,462,0.088889,0.276,1,20101417084.18,6.5,"inter-plate",39.8,0.380358741712654,"1995MY","PGA1",11.456313,24.650621
"FKSH09",140.4264,37.353,135.612955,135.612955,129.697841,"rock",584,433,0.16381,0.276,1,20101417084.18,6.5,"inter-plate",39.8,0.566677612583834,"1995MY","PGA1",11.16077,37.730583
"MYGH05",140.7804,38.5793,137.438227,137.438227,131.468636,"soft-soil",305,283,0.885214,0.276,1,20101417084.18,6.5,"inter-plate",39.8,0.378684929392591,"1995MY","PGA1",16.005137,33.520933
"IWTH05",141.3512,38.8654,139.070947,139.070947,133.115383,"hard-soil",429,372,0.260769,0.276,1,20101417084.18,6.5,"inter-plate",39.8,0.680119477259603,"1995MY","PGA1",13.085172,55.122833
"YMTH01",140.3805,38.3841,151.261096,151.261096,145.895733,"soft-soil",327,300,0.729697,0.276,1,20101417084.18,6.5,"inter-plate",39.8,-0.0490564597636987,"1995MY","PGA1",13.891041,11.388595
"FKSH08",140.2144,37.2822,155.155461,155.155461,150.029618,"rock",562,473,0.115556,0.276,1,20101417084.18,6.5,"inter-plate",39.8,0.540662348938808,"1995MY","PGA1",9.142965,28.157935
"IBRH13",140.575,36.7955,155.992742,155.992742,150.917158,"hard-soil",335,287,0.317815,0.276,1,20101417084.18,6.5,"inter-plate",39.8,0.513003133760933,"1995MY","PGA1",11.029201,31.856663
"IWTH26",141.0013,38.969,160.666359,160.666359,155.548683,"hard-soil",371,320,0.367843,0.276,1,20101417084.18,6.5,"inter-plate",39.8,0.615287112186726,"1995MY","PGA1",10.543711,41.438743
"YMTH07",140.0278,37.896,163.681484,163.681484,158.791681,"hard-soil",371,312,0.242956,0.276,1,20101417084.18,6.5,"inter-plate",39.8,0.218032873474455,"1995MY","PGA1",10.246537,16.082461
